image_id,file_name,description,objects
46,img_46.png,a small green triangle is overlapping a big yellow triangle | a small green triangle is below a big green triangle,"[{""shape"": ""triangle"", ""color"": ""green"", ""size"": ""small"", ""x"": 68, ""y"": 207, ""pixel_size"": 25}, {""shape"": ""triangle"", ""color"": ""yellow"", ""size"": ""big"", ""x"": 90, ""y"": 164, ""pixel_size"": 65}, {""shape"": ""triangle"", ""color"": ""green"", ""size"": ""big"", ""x"": 121, ""y"": 44, ""pixel_size"": 65}, {""shape"": ""square"", ""color"": ""yellow"", ""size"": ""medium"", ""x"": 45, ""y"": 65, ""pixel_size"": 45}, {""shape"": ""triangle"", ""color"": ""yellow"", ""size"": ""small"", ""x"": 160, ""y"": 126, ""pixel_size"": 25}]"
47,img_47.png,a big green circle is overlapping a big yellow square | a big green circle is below a medium yellow triangle,"[{""shape"": ""circle"", ""color"": ""green"", ""size"": ""big"", ""x"": 153, ""y"": 169, ""pixel_size"": 65}, {""shape"": ""square"", ""color"": ""yellow"", ""size"": ""big"", ""x"": 151, ""y"": 132, ""pixel_size"": 65}, {""shape"": ""triangle"", ""color"": ""yellow"", ""size"": ""medium"", ""x"": 110, ""y"": 15, ""pixel_size"": 45}, {""shape"": ""triangle"", ""color"": ""black"", ""size"": ""medium"", ""x"": 57, ""y"": 157, ""pixel_size"": 45}, {""shape"": ""triangle"", ""color"": ""yellow"", ""size"": ""medium"", ""x"": 35, ""y"": 109, ""pixel_size"": 45}]"
48,img_48.png,a small yellow triangle is above a medium yellow square | a small yellow triangle is above a small green square,"[{""shape"": ""triangle"", ""color"": ""yellow"", ""size"": ""small"", ""x"": 125, ""y"": 52, ""pixel_size"": 25}, {""shape"": ""square"", ""color"": ""yellow"", ""size"": ""medium"", ""x"": 42, ""y"": 132, ""pixel_size"": 45}, {""shape"": ""square"", ""color"": ""green"", ""size"": ""small"", ""x"": 103, ""y"": 110, ""pixel_size"": 25}, {""shape"": ""square"", ""color"": ""yellow"", ""size"": ""small"", ""x"": 114, ""y"": 174, ""pixel_size"": 25}]"
49,img_49.png,a small blue square is below a medium green circle | a small blue square is below a small yellow triangle,"[{""shape"": ""square"", ""color"": ""blue"", ""size"": ""small"", ""x"": 38, ""y"": 208, ""pixel_size"": 25}, {""shape"": ""circle"", ""color"": ""green"", ""size"": ""medium"", ""x"": 75, ""y"": 105, ""pixel_size"": 45}, {""shape"": ""triangle"", ""color"": ""yellow"", ""size"": ""small"", ""x"": 55, ""y"": 99, ""pixel_size"": 25}, {""shape"": ""triangle"", ""color"": ""blue"", ""size"": ""big"", ""x"": 140, ""y"": 84, ""pixel_size"": 65}]"
50,img_50.png,a small black square is left of a small yellow circle | a small black square is left of a big blue triangle,"[{""shape"": ""square"", ""color"": ""black"", ""size"": ""small"", ""x"": 64, ""y"": 75, ""pixel_size"": 25}, {""shape"": ""circle"", ""color"": ""yellow"", ""size"": ""small"", ""x"": 191, ""y"": 194, ""pixel_size"": 25}, {""shape"": ""triangle"", ""color"": ""blue"", ""size"": ""big"", ""x"": 142, ""y"": 26, ""pixel_size"": 65}, {""shape"": ""square"", ""color"": ""black"", ""size"": ""medium"", ""x"": 74, ""y"": 62, ""pixel_size"": 45}, {""shape"": ""triangle"", ""color"": ""green"", ""size"": ""medium"", ""x"": 160, ""y"": 58, ""pixel_size"": 45}]"
51,img_51.png,a small black triangle is right of a medium yellow square | a small black triangle is overlapping a medium black square,"[{""shape"": ""triangle"", ""color"": ""black"", ""size"": ""small"", ""x"": 189, ""y"": 166, ""pixel_size"": 25}, {""shape"": ""square"", ""color"": ""yellow"", ""size"": ""medium"", ""x"": 79, ""y"": 69, ""pixel_size"": 45}, {""shape"": ""square"", ""color"": ""black"", ""size"": ""medium"", ""x"": 160, ""y"": 139, ""pixel_size"": 45}]"
52,img_52.png,a medium red square is left of a big red triangle | a medium red square is overlapping a small black circle,"[{""shape"": ""square"", ""color"": ""red"", ""size"": ""medium"", ""x"": 81, ""y"": 95, ""pixel_size"": 45}, {""shape"": ""triangle"", ""color"": ""red"", ""size"": ""big"", ""x"": 133, ""y"": 117, ""pixel_size"": 65}, {""shape"": ""circle"", ""color"": ""black"", ""size"": ""small"", ""x"": 112, ""y"": 71, ""pixel_size"": 25}, {""shape"": ""square"", ""color"": ""yellow"", ""size"": ""small"", ""x"": 106, ""y"": 168, ""pixel_size"": 25}, {""shape"": ""triangle"", ""color"": ""yellow"", ""size"": ""small"", ""x"": 89, ""y"": 7, ""pixel_size"": 25}]"
53,img_53.png,a medium yellow triangle is overlapping a big black triangle | a medium yellow triangle is above a medium black square,"[{""shape"": ""triangle"", ""color"": ""yellow"", ""size"": ""medium"", ""x"": 111, ""y"": 88, ""pixel_size"": 45}, {""shape"": ""triangle"", ""color"": ""black"", ""size"": ""big"", ""x"": 72, ""y"": 87, ""pixel_size"": 65}, {""shape"": ""square"", ""color"": ""black"", ""size"": ""medium"", ""x"": 120, ""y"": 171, ""pixel_size"": 45}]"
54,img_54.png,a big green square is above a small yellow circle | a big green square is left of a small green circle,"[{""shape"": ""square"", ""color"": ""green"", ""size"": ""big"", ""x"": 52, ""y"": 15, ""pixel_size"": 65}, {""shape"": ""circle"", ""color"": ""yellow"", ""size"": ""small"", ""x"": 45, ""y"": 109, ""pixel_size"": 25}, {""shape"": ""circle"", ""color"": ""green"", ""size"": ""small"", ""x"": 134, ""y"": 45, ""pixel_size"": 25}, {""shape"": ""circle"", ""color"": ""yellow"", ""size"": ""medium"", ""x"": 163, ""y"": 68, ""pixel_size"": 45}]"
55,img_55.png,a medium blue square is above a small yellow circle | a medium blue square is left of a small black square,"[{""shape"": ""square"", ""color"": ""blue"", ""size"": ""medium"", ""x"": 73, ""y"": 52, ""pixel_size"": 45}, {""shape"": ""circle"", ""color"": ""yellow"", ""size"": ""small"", ""x"": 111, ""y"": 178, ""pixel_size"": 25}, {""shape"": ""square"", ""color"": ""black"", ""size"": ""small"", ""x"": 132, ""y"": 33, ""pixel_size"": 25}, {""shape"": ""circle"", ""color"": ""blue"", ""size"": ""big"", ""x"": 158, ""y"": 91, ""pixel_size"": 65}]"
56,img_56.png,a medium blue triangle is above a medium red circle | a medium blue triangle is overlapping a medium yellow square,"[{""shape"": ""triangle"", ""color"": ""blue"", ""size"": ""medium"", ""x"": 133, ""y"": 45, ""pixel_size"": 45}, {""shape"": ""circle"", ""color"": ""red"", ""size"": ""medium"", ""x"": 111, ""y"": 118, ""pixel_size"": 45}, {""shape"": ""square"", ""color"": ""yellow"", ""size"": ""medium"", ""x"": 89, ""y"": 50, ""pixel_size"": 45}, {""shape"": ""circle"", ""color"": ""red"", ""size"": ""medium"", ""x"": 54, ""y"": 94, ""pixel_size"": 45}]"
57,img_57.png,a big green square is left of a small yellow square | a big green square is below a big green square,"[{""shape"": ""square"", ""color"": ""green"", ""size"": ""big"", ""x"": 27, ""y"": 136, ""pixel_size"": 65}, {""shape"": ""square"", ""color"": ""yellow"", ""size"": ""small"", ""x"": 149, ""y"": 73, ""pixel_size"": 25}, {""shape"": ""square"", ""color"": ""green"", ""size"": ""big"", ""x"": 148, ""y"": 14, ""pixel_size"": 65}, {""shape"": ""circle"", ""color"": ""blue"", ""size"": ""small"", ""x"": 176, ""y"": 153, ""pixel_size"": 25}]"
58,img_58.png,a small black triangle is above a small blue circle | a small black triangle is right of a medium yellow circle,"[{""shape"": ""triangle"", ""color"": ""black"", ""size"": ""small"", ""x"": 199, ""y"": 140, ""pixel_size"": 25}, {""shape"": ""circle"", ""color"": ""blue"", ""size"": ""small"", ""x"": 131, ""y"": 210, ""pixel_size"": 25}, {""shape"": ""circle"", ""color"": ""yellow"", ""size"": ""medium"", ""x"": 82, ""y"": 172, ""pixel_size"": 45}, {""shape"": ""circle"", ""color"": ""black"", ""size"": ""big"", ""x"": 42, ""y"": 40, ""pixel_size"": 65}, {""shape"": ""triangle"", ""color"": ""red"", ""size"": ""small"", ""x"": 175, ""y"": 200, ""pixel_size"": 25}]"
59,img_59.png,a small black triangle is right of a big black triangle | a small black triangle is right of a small red circle,"[{""shape"": ""triangle"", ""color"": ""black"", ""size"": ""small"", ""x"": 199, ""y"": 138, ""pixel_size"": 25}, {""shape"": ""triangle"", ""color"": ""black"", ""size"": ""big"", ""x"": 45, ""y"": 115, ""pixel_size"": 65}, {""shape"": ""circle"", ""color"": ""red"", ""size"": ""small"", ""x"": 83, ""y"": 25, ""pixel_size"": 25}, {""shape"": ""square"", ""color"": ""red"", ""size"": ""big"", ""x"": 21, ""y"": 139, ""pixel_size"": 65}, {""shape"": ""triangle"", ""color"": ""green"", ""size"": ""medium"", ""x"": 26, ""y"": 116, ""pixel_size"": 45}]"
60,img_60.png,a medium blue square is left of a big yellow square | a medium blue square is overlapping a small red circle,"[{""shape"": ""square"", ""color"": ""blue"", ""size"": ""medium"", ""x"": 47, ""y"": 62, ""pixel_size"": 45}, {""shape"": ""square"", ""color"": ""yellow"", ""size"": ""big"", ""x"": 152, ""y"": 90, ""pixel_size"": 65}, {""shape"": ""circle"", ""color"": ""red"", ""size"": ""small"", ""x"": 52, ""y"": 81, ""pixel_size"": 25}]"
61,img_61.png,a big green circle is right of a medium black circle | a big green circle is above a medium green circle,"[{""shape"": ""circle"", ""color"": ""green"", ""size"": ""big"", ""x"": 123, ""y"": 25, ""pixel_size"": 65}, {""shape"": ""circle"", ""color"": ""black"", ""size"": ""medium"", ""x"": 48, ""y"": 13, ""pixel_size"": 45}, {""shape"": ""circle"", ""color"": ""green"", ""size"": ""medium"", ""x"": 69, ""y"": 145, ""pixel_size"": 45}]"
62,img_62.png,a medium red square is right of a small yellow triangle | a medium red square is left of a small yellow triangle,"[{""shape"": ""square"", ""color"": ""red"", ""size"": ""medium"", ""x"": 103, ""y"": 136, ""pixel_size"": 45}, {""shape"": ""triangle"", ""color"": ""yellow"", ""size"": ""small"", ""x"": 36, ""y"": 157, ""pixel_size"": 25}, {""shape"": ""triangle"", ""color"": ""yellow"", ""size"": ""small"", ""x"": 195, ""y"": 70, ""pixel_size"": 25}]"
63,img_63.png,a medium blue triangle is overlapping a small blue square | a medium blue triangle is below a big yellow square,"[{""shape"": ""triangle"", ""color"": ""blue"", ""size"": ""medium"", ""x"": 127, ""y"": 178, ""pixel_size"": 45}, {""shape"": ""square"", ""color"": ""blue"", ""size"": ""small"", ""x"": 149, ""y"": 180, ""pixel_size"": 25}, {""shape"": ""square"", ""color"": ""yellow"", ""size"": ""big"", ""x"": 73, ""y"": 18, ""pixel_size"": 65}, {""shape"": ""square"", ""color"": ""yellow"", ""size"": ""small"", ""x"": 129, ""y"": 153, ""pixel_size"": 25}]"
64,img_64.png,a small green square is overlapping a small blue triangle | a small green square is right of a big blue square,"[{""shape"": ""square"", ""color"": ""green"", ""size"": ""small"", ""x"": 125, ""y"": 148, ""pixel_size"": 25}, {""shape"": ""triangle"", ""color"": ""blue"", ""size"": ""small"", ""x"": 120, ""y"": 130, ""pixel_size"": 25}, {""shape"": ""square"", ""color"": ""blue"", ""size"": ""big"", ""x"": 50, ""y"": 98, ""pixel_size"": 65}, {""shape"": ""circle"", ""color"": ""black"", ""size"": ""small"", ""x"": 191, ""y"": 134, ""pixel_size"": 25}]"
65,img_65.png,a small blue triangle is below a big green circle | a small blue triangle is right of a small black triangle,"[{""shape"": ""triangle"", ""color"": ""blue"", ""size"": ""small"", ""x"": 185, ""y"": 132, ""pixel_size"": 25}, {""shape"": ""circle"", ""color"": ""green"", ""size"": ""big"", ""x"": 136, ""y"": 47, ""pixel_size"": 65}, {""shape"": ""triangle"", ""color"": ""black"", ""size"": ""small"", ""x"": 120, ""y"": 82, ""pixel_size"": 25}]"
66,img_66.png,a small black triangle is above a big green triangle | a small black triangle is left of a big green circle,"[{""shape"": ""triangle"", ""color"": ""black"", ""size"": ""small"", ""x"": 35, ""y"": 44, ""pixel_size"": 25}, {""shape"": ""triangle"", ""color"": ""green"", ""size"": ""big"", ""x"": 69, ""y"": 152, ""pixel_size"": 65}, {""shape"": ""circle"", ""color"": ""green"", ""size"": ""big"", ""x"": 96, ""y"": 41, ""pixel_size"": 65}, {""shape"": ""circle"", ""color"": ""green"", ""size"": ""big"", ""x"": 61, ""y"": 68, ""pixel_size"": 65}, {""shape"": ""circle"", ""color"": ""yellow"", ""size"": ""medium"", ""x"": 28, ""y"": 165, ""pixel_size"": 45}]"
67,img_67.png,a medium yellow triangle is above a small yellow square | a medium yellow triangle is above a big red triangle,"[{""shape"": ""triangle"", ""color"": ""yellow"", ""size"": ""medium"", ""x"": 145, ""y"": 21, ""pixel_size"": 45}, {""shape"": ""square"", ""color"": ""yellow"", ""size"": ""small"", ""x"": 202, ""y"": 167, ""pixel_size"": 25}, {""shape"": ""triangle"", ""color"": ""red"", ""size"": ""big"", ""x"": 92, ""y"": 73, ""pixel_size"": 65}]"
68,img_68.png,a medium red circle is overlapping a medium blue square | a medium red circle is right of a big red triangle,"[{""shape"": ""circle"", ""color"": ""red"", ""size"": ""medium"", ""x"": 112, ""y"": 55, ""pixel_size"": 45}, {""shape"": ""square"", ""color"": ""blue"", ""size"": ""medium"", ""x"": 82, ""y"": 39, ""pixel_size"": 45}, {""shape"": ""triangle"", ""color"": ""red"", ""size"": ""big"", ""x"": 23, ""y"": 8, ""pixel_size"": 65}, {""shape"": ""triangle"", ""color"": ""red"", ""size"": ""big"", ""x"": 118, ""y"": 145, ""pixel_size"": 65}]"
69,img_69.png,a big green circle is right of a medium yellow triangle | a big green circle is right of a small black square,"[{""shape"": ""circle"", ""color"": ""green"", ""size"": ""big"", ""x"": 138, ""y"": 50, ""pixel_size"": 65}, {""shape"": ""triangle"", ""color"": ""yellow"", ""size"": ""medium"", ""x"": 91, ""y"": 59, ""pixel_size"": 45}, {""shape"": ""square"", ""color"": ""black"", ""size"": ""small"", ""x"": 61, ""y"": 147, ""pixel_size"": 25}, {""shape"": ""circle"", ""color"": ""blue"", ""size"": ""small"", ""x"": 74, ""y"": 116, ""pixel_size"": 25}, {""shape"": ""triangle"", ""color"": ""yellow"", ""size"": ""big"", ""x"": 131, ""y"": 97, ""pixel_size"": 65}]"
70,img_70.png,a small red triangle is below a medium blue circle | a small red triangle is overlapping a big yellow square,"[{""shape"": ""triangle"", ""color"": ""red"", ""size"": ""small"", ""x"": 103, ""y"": 86, ""pixel_size"": 25}, {""shape"": ""circle"", ""color"": ""blue"", ""size"": ""medium"", ""x"": 46, ""y"": 9, ""pixel_size"": 45}, {""shape"": ""square"", ""color"": ""yellow"", ""size"": ""big"", ""x"": 115, ""y"": 69, ""pixel_size"": 65}, {""shape"": ""triangle"", ""color"": ""green"", ""size"": ""medium"", ""x"": 171, ""y"": 126, ""pixel_size"": 45}]"
71,img_71.png,a medium blue circle is right of a small blue circle | a medium blue circle is above a big red circle,"[{""shape"": ""circle"", ""color"": ""blue"", ""size"": ""medium"", ""x"": 88, ""y"": 56, ""pixel_size"": 45}, {""shape"": ""circle"", ""color"": ""blue"", ""size"": ""small"", ""x"": 29, ""y"": 103, ""pixel_size"": 25}, {""shape"": ""circle"", ""color"": ""red"", ""size"": ""big"", ""x"": 135, ""y"": 161, ""pixel_size"": 65}, {""shape"": ""triangle"", ""color"": ""yellow"", ""size"": ""big"", ""x"": 125, ""y"": 18, ""pixel_size"": 65}]"
72,img_72.png,a small green circle is above a medium blue square | a small green circle is above a medium yellow square,"[{""shape"": ""circle"", ""color"": ""green"", ""size"": ""small"", ""x"": 145, ""y"": 85, ""pixel_size"": 25}, {""shape"": ""square"", ""color"": ""blue"", ""size"": ""medium"", ""x"": 166, ""y"": 179, ""pixel_size"": 45}, {""shape"": ""square"", ""color"": ""yellow"", ""size"": ""medium"", ""x"": 132, ""y"": 184, ""pixel_size"": 45}, {""shape"": ""square"", ""color"": ""yellow"", ""size"": ""medium"", ""x"": 65, ""y"": 132, ""pixel_size"": 45}, {""shape"": ""circle"", ""color"": ""red"", ""size"": ""big"", ""x"": 127, ""y"": 26, ""pixel_size"": 65}]"
73,img_73.png,a small red triangle is right of a medium yellow circle | a small red triangle is above a big green square,"[{""shape"": ""triangle"", ""color"": ""red"", ""size"": ""small"", ""x"": 130, ""y"": 17, ""pixel_size"": 25}, {""shape"": ""circle"", ""color"": ""yellow"", ""size"": ""medium"", ""x"": 39, ""y"": 29, ""pixel_size"": 45}, {""shape"": ""square"", ""color"": ""green"", ""size"": ""big"", ""x"": 61, ""y"": 93, ""pixel_size"": 65}, {""shape"": ""circle"", ""color"": ""red"", ""size"": ""big"", ""x"": 90, ""y"": 117, ""pixel_size"": 65}]"
74,img_74.png,a medium green circle is above a medium red triangle | a medium green circle is right of a small black triangle,"[{""shape"": ""circle"", ""color"": ""green"", ""size"": ""medium"", ""x"": 101, ""y"": 24, ""pixel_size"": 45}, {""shape"": ""triangle"", ""color"": ""red"", ""size"": ""medium"", ""x"": 161, ""y"": 116, ""pixel_size"": 45}, {""shape"": ""triangle"", ""color"": ""black"", ""size"": ""small"", ""x"": 21, ""y"": 90, ""pixel_size"": 25}, {""shape"": ""square"", ""color"": ""black"", ""size"": ""big"", ""x"": 57, ""y"": 165, ""pixel_size"": 65}, {""shape"": ""square"", ""color"": ""green"", ""size"": ""medium"", ""x"": 87, ""y"": 5, ""pixel_size"": 45}]"
75,img_75.png,a medium green square is left of a big red square | a medium green square is overlapping a big black square,"[{""shape"": ""square"", ""color"": ""green"", ""size"": ""medium"", ""x"": 23, ""y"": 188, ""pixel_size"": 45}, {""shape"": ""square"", ""color"": ""red"", ""size"": ""big"", ""x"": 139, ""y"": 68, ""pixel_size"": 65}, {""shape"": ""square"", ""color"": ""black"", ""size"": ""big"", ""x"": 66, ""y"": 134, ""pixel_size"": 65}, {""shape"": ""square"", ""color"": ""black"", ""size"": ""big"", ""x"": 40, ""y"": 96, ""pixel_size"": 65}]"
76,img_76.png,a medium yellow circle is overlapping a big black circle | a medium yellow circle is above a small green triangle,"[{""shape"": ""circle"", ""color"": ""yellow"", ""size"": ""medium"", ""x"": 134, ""y"": 60, ""pixel_size"": 45}, {""shape"": ""circle"", ""color"": ""black"", ""size"": ""big"", ""x"": 138, ""y"": 71, ""pixel_size"": 65}, {""shape"": ""triangle"", ""color"": ""green"", ""size"": ""small"", ""x"": 159, ""y"": 156, ""pixel_size"": 25}, {""shape"": ""square"", ""color"": ""yellow"", ""size"": ""big"", ""x"": 49, ""y"": 93, ""pixel_size"": 65}]"
77,img_77.png,a big blue triangle is left of a small red circle | a big blue triangle is below a small yellow triangle,"[{""shape"": ""triangle"", ""color"": ""blue"", ""size"": ""big"", ""x"": 78, ""y"": 99, ""pixel_size"": 65}, {""shape"": ""circle"", ""color"": ""red"", ""size"": ""small"", ""x"": 211, ""y"": 32, ""pixel_size"": 25}, {""shape"": ""triangle"", ""color"": ""yellow"", ""size"": ""small"", ""x"": 119, ""y"": 12, ""pixel_size"": 25}]"
